Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
National BIRYANI RECIPE MIX 39gm,,931,620514000275,,0,0,100.0,,1,0,0,0,1,,,,,,
National Garam Masala POWDER 25gm,,932,620514001098,,0,0,80.0,,1,0,0,0,1,,,,,,
BAKE PARLOR SPAGHETTI 450gm,,933,1358946337964,,0,0,210.0,,1,0,0,0,1,,,,,,
BAKE PARLOR ELBOW MACARONI 400gm,,934,1358946338404,,0,0,200.0,,1,0,0,0,1,,,,,,
BAKE PARLOR Tikka Macaroni 2 in 1 250gm,,935,1358946343668,,0,0,160.0,,1,0,0,0,1,,,,,,
EVERY DAY PURE BAKING SODA 100gm,,936,2081360151005,,0,0,70.0,,1,0,0,0,1,,,,,,
Mother Choice Brown Sugar 250mg,,937,6415009004166,,0,0,200.0,,1,0,0,0,1,,,,,,
ROSSMOOR EDIBLE GELATIN 50gm,,938,6012014305020,,0,0,260.0,,1,0,0,0,1,,,,,,
ROSSMOOR Imported Instant YEAST Sashey 11gm,,939,6060742000212,,0,0,80.0,,1,0,0,0,1,,,,,,
ROSSMOOR Paprika POWDER 25gm,,940,6820406410517,,0,0,110.0,,1,0,0,0,1,,,,,,
ROSSMOOR SuperFine MUSTARD POWDER 100gm,,941,6028104400216,,0,0,190.0,,1,0,0,0,1,,,,,,
ROSSMOOR COCOA POWDER 100gm,,942,6281014440066,,0,0,355.0,,1,0,0,0,1,,,,,,
ROSSMOOR COCOA POWDER 50gm,,943,6281014441162,,0,0,190.0,,1,0,0,0,1,,,,,,
ROSSMOOR White Pepper GROUND 25gm,,944,6028104400551,,0,0,220.0,,1,0,0,0,1,,,,,,
ROSSMOOR Oregano LEAVES 10gm,,945,6028104400568,,0,0,165.0,,1,0,0,0,1,,,,,,
Oreal Chicken Stock Powder 125g,,946,4258633120275,,0,0,260.0,,1,0,0,0,1,,,,,,
DELESOL COCOSE INSTANT COCONUT MILK POWDER 50g,,947,8669221012364,,0,0,150.0,,1,0,0,0,1,,,,,,
POLAC Condensed Milk 390gm,,948,9557366999659,,0,0,330.0,,1,0,0,0,1,,,,,,
Every Day Baking Powder 50gm,,949,2081360030508,,0,0,100.0,,1,0,0,0,1,,,,,,
SASSO Olive Oil 200ml,,950,8006705410023,,0,0,1020.0,,1,0,0,0,1,,,,,,
SASSO Olive Oil 100ml,,951,8006705410016,,0,0,630.0,,1,0,0,0,1,,,,,,
SYNAROME KEWRA CULINARY FLAVOUR 25ml,,952,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
SYNAROME LEMON CULINARY FLAVOUR 25ml,,953,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
SYNAROME VANILLA CULINARY FLAVOUR 25ml,,954,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
NUTELLA 400gm,,955,80135876,,0,0,1220.0,,1,0,0,0,1,,,,,,
NUTELLA 180gm,,956,80177425,,0,0,1010.0,,1,0,0,0,1,,,,,,
NESCAFE CLASSIC COFFEE 100gm,,957,9556001249142,,0,0,1150.0,,1,0,0,0,1,,,,,,
NESCAFE GOLD COFFEE 47.5gm,,958,46204837,,0,0,800.0,,1,0,0,0,1,,,,,,
nature's Home PEANUT BUTTER 340gm,,959,6954237227348,,0,0,760.0,,1,0,0,0,1,,,,,,
Basso EXTRA VIRGIN OLIVE OIL 250ml,,960,49248011522,,0,0,960.0,,1,0,0,0,1,,,,,,
FIGARO  Spanish Olives Stuffed with Pimento Paste 85gm,,961,8410159017088,,0,0,380.0,,1,0,0,0,1,,,,,,
nature's Home hot sauce 88ml,,962,6484687824885,,0,0,190.0,,1,0,0,0,1,,,,,,
National VERMICELLI/SAWAIYAAN 140gm,,963,620514016016,,0,0,80.0,,1,0,0,0,1,,,,,,
KERNELPOP POPCORN Butter 270gm,,964,886635000017,,0,0,500.0,,1,0,0,0,1,,,,,,
KERNELPOP POPCORN Natural 270gm,,965,886635000147,,0,0,500.0,,1,0,0,0,1,,,,,,
KERNELPOP POPCORN Cheese 270gm,,966,886635000031,,0,0,500.0,,1,0,0,0,1,,,,,,
ISPAGHOL HUSK 150gm,,967,8964000057124,,0,0,790.0,,1,0,0,0,1,,,,,,
ISPAGHOL HUSK 95gm,,968,855434002553,,0,0,530.0,,1,0,0,0,1,,,,,,
ISPAGHOL HUSK 50gm,,969,8964000057100,,0,0,260.0,,1,0,0,0,1,,,,,,
ISPAGHOL HUSK 25gm,,970,8964000057094,,0,0,140.0,,1,0,0,0,1,,,,,,
MARHABA HONEY 300 gm,,971,8964000057032,,0,0,390.0,,1,0,0,0,1,,,,,,
MARHABA HONEY 500 gm,,972,8964000056080,,0,0,565.0,,1,0,0,0,1,,,,,,
MARHABA HONEY 225 gm,,973,8964000056073,,0,0,290.0,,1,0,0,0,1,,,,,,
MARHABA HONEY 80 gm,,974,8964000057025,,0,0,125.0,,1,0,0,0,1,,,,,,
MARHABA HONEY 50 gm,,975,8964000057018,,0,0,80.0,,1,0,0,0,1,,,,,,
Langnese BEE  HONEY 250gm,,976,4023300850102,,0,0,1300.0,,1,0,0,0,1,,,,,,
Langnese BEE  HONEY 125gm,,977,42092698,,0,0,820.0,,1,0,0,0,1,,,,,,
Natural Honey Foods Large,,978,nocode,,0,0,350.0,,1,0,0,0,1,,,,,,
Natural Honey Foods Small 125gm,,979,nocode,,0,0,200.0,,1,0,0,0,1,,,,,,
SALMAN'S Pizza Sauce 370gm,,980,8964000034699,,0,0,410.0,,1,0,0,0,1,,,,,,
Fresco PEANUT BUTTER CRUNCHY 340gm,,981,6294002432769,,0,0,530.0,,1,0,0,0,1,,,,,,
Fresco PEANUT BUTTER CREAMY 340gm,,982,6294002432752,,0,0,530.0,,1,0,0,0,1,,,,,,
Cadbury Bourn Vita 500gm,,983,7622201423155,,0,0,223.0,,1,0,0,0,1,,,,,,
Horlicks CHOCOLATE FLAVOUR 400gm,,984,8886467076091,,0,0,1610.0,,1,0,0,0,1,,,,,,
American Garden U.S. Mustard 227gm,,985,717273600119,,0,0,440.0,,1,0,0,0,1,,,,,,
FIGARO  Spanish Olives Stuffed with Pimento Paste 240gm,,986,8410159044329,,0,0,570.0,,1,0,0,0,1,,,,,,
Young's Choco Bliss Hazelnut Cocoa Spread 350gm,,987,8964000062388,,0,0,755.0,,1,0,0,0,1,,,,,,
Sucral Zero Calorie 100gm,,988,8964000192320,,0,0,520.0,,1,0,0,0,1,,,,,,
POLAC FRUIT COCKTAIL 836gm,,989,289624520020,,0,0,1040.0,,1,0,0,0,1,,,,,,
Ovaltine Malted Chocolate Drink POWDER 100gm,,990,8850086211003,,0,0,340.0,,1,0,0,0,1,,,,,,
Ovaltine Malted Chocolate Drink POWDER 400gm,,991,8850086214004,,0,0,840.0,,1,0,0,0,1,,,,,,
Jasmine Tea 150gm,,992,6901118920645,,0,0,370.0,,1,0,0,0,1,,,,,,
SALMAN'S STRAWBERRY TOPPING 623gm,,993,8964000034729,,0,0,570.0,,1,0,0,0,1,,,,,,
SALMAN'S CHOCOLATE TOPPING 623gm,,994,8964000034712,,0,0,570.0,,1,0,0,0,1,,,,,,
QUAKER WHITE OATS 500gm,,995,5000108478119,,0,0,790.0,,1,0,0,0,1,,,,,,
C.B.C. WHITE COCONUT OIL 584gm,,996,8888011050045,,0,0,900.0,,1,0,0,0,1,,,,,,
DewDrop GOLDEN SWEET WHOLE KERNEL CORN 380gms ,,997,8852005600042,,0,0,340.0,,1,0,0,0,1,,,,,,
Smily SWEET CORN 400gms ,,998,6966665087968,,0,0,340.0,,1,0,0,0,1,,,,,,
Qarshi CHUARQA 800ml,,999,855434000658,,0,0,220.0,,1,0,0,0,1,,,,,,
Qarshi Sharbat Sandaleen 800ml,,1000,855434009248,,0,0,350.0,,1,0,0,0,1,,,,,,
Qarshi Sharbat Jam-e-Shirin Sugar Free 800ml,,1001,855434000962,,0,0,350.0,,1,0,0,0,1,,,,,,
Qarshi Sharbat Jam-e-Shirin 800ml,,1002,855434000016,,0,0,350.0,,1,0,0,0,1,,,,,,
Qarshi Sharbat Ilacheen 800ml,,1003,855434009262,,0,0,350.0,,1,0,0,0,1,,,,,,
Qarshi Arq-e-Badian 800ml,,1004,855434000634,,0,0,160.0,,1,0,0,0,1,,,,,,
Qarshi Sharbat Jam-e-Shirin 1500ml,,1005,855434000665,,0,0,600.0,,1,0,0,0,1,,,,,,
Hamdard Rooh Afza 1500ml,,1006,8964000122112,,0,0,600.0,,1,0,0,0,1,,,,,,
IMPORTED touch Scented 3 RIBBED CONDOMS,,1007,8964001199038,,0,0,50.0,,1,0,0,0,1,,,,,,
ROSEPAIR ICING SUGAR 300gm,,1008,9178811999408,,0,0,130.0,,1,0,0,0,1,,,,,,
Hamdard Rooh Afza 800ml,,1009,8964000122105,,0,0,350.0,,1,0,0,0,1,,,,,,
MARHABA Chuarqa 800ml,,1010,8961000010074,,0,0,160.0,,1,0,0,0,1,,,,,,
Shezan Mango Squash 800ml,,1011,5078643001130,,0,0,310.0,,1,0,0,0,1,,,,,,
Qarshi Sharbat Bazooreen 800ml,,1012,855434009255,,0,0,350.0,,1,0,0,0,1,,,,,,
MARHABA ARQ Saunf 800ml,,1013,8964000051139,,0,0,160.0,,1,0,0,0,1,,,,,,
MASHRIQI Sharbat Sandal 800ml,,1014,321882848024,,0,0,390.0,,1,0,0,0,1,,,,,,
MASHRIQI Sharbat Badam 800ml,,1015,321882848024,,0,0,390.0,,1,0,0,0,1,,,,,,
Shezan Lemon Squash 800ml,,1016,5078643001154,,0,0,310.0,,1,0,0,0,1,,,,,,
MARHABAN ARQ Gaozaban 800ml ,,1017,nocode,,0,0,160.0,,1,0,0,0,1,,,,,,
Party Popper Extra Large,,1018,nocode,,0,0,180.0,,1,0,0,0,1,,,,,,
KAIYUE DECORATOR BALLONS 100 Pcs,,1019,6971592440014,,0,0,440.0,,1,0,0,0,1,,,,,,
palloncini 30cm 6 Pcs,,1020,8058617586921,,0,0,50.0,,1,0,0,0,1,,,,,,
Party Popper Large,,1021,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
Snow Spray ,,1022,6946686400045,,0,0,100.0,,1,0,0,0,1,,,,,,
Party Candles ,,1023,6971414031543,,0,0,180.0,,1,0,0,0,1,,,,,,
Happy Birthday candle ,,1024,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
Happy Birthday candles ,,1025,6956481365425,,0,0,120.0,,1,0,0,0,1,,,,,,
REVEAL COLOUR SMOKE 1 Pcs,,1026,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
Birthday Spark Candle 1 Pcs,,1027,nocode,,0,0,60.0,,1,0,0,0,1,,,,,,
Happy Birthday Stand,,1028,nocode,,0,0,80.0,,1,0,0,0,1,,,,,,
Happy Birthday Alphabets ,,1029,couldnotscan,,0,0,150.0,,1,0,0,0,1,,,,,,
Happy Birthday Small Ballons 10 Pcs,,1030,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
Balloon Pump,,1031,nocode,,0,0,130.0,,1,0,0,0,1,,,,,,
Birthday Taaj,,1032,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
Happy Birthday Sparkling flower candle,,1033,6922276332767,,0,0,120.0,,1,0,0,0,1,,,,,,
Happy Birthday Alphabets Foil Baloon 13 Pcs,,1034,nocode,,0,0,210.0,,1,0,0,0,1,,,,,,
Happy Anniversary Alphabets Foil Baloon 16 Pcs ,,1035,nocode,,0,0,280.0,,1,0,0,0,1,,,,,,
Birthday Candles 10 Pcs,,1036,nocode,,0,0,40.0,,1,0,0,0,1,,,,,,
Light Up Baloon 5 Pcs,,1037,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
Happy Birthday HH Cake Topper,,1038,nocode,,0,0,100.0,,1,0,0,0,1,,,,,,
Milk Pak 1 Litre,,1039,8961008219561,,0,0,250.0,,1,0,0,0,1,,,,,,
Milk Pak 250ml,,1040,8961008022185,,0,0,65.0,,1,0,0,0,1,,,,,,
Milk Pak Dairy Cream 200ml,,1041,8961008218328,,0,0,190.0,,1,0,0,0,1,,,,,,
OLPER'S Milk Pak 1 Litre,,1042,8964000346679,,0,0,250.0,,1,0,0,0,1,,,,,,
OLPER'S Milk Pak 250ml,,1043,8964000346549,,0,0,70.0,,1,0,0,0,1,,,,,,
saf-instant 500gm,,1044,3267794000006,,0,0,1070.0,,1,0,0,0,1,,,,,,
Bakerdream Instant Dry Yeast 500gm,,1045,6917790982628,,0,0,1020.0,,1,0,0,0,1,,,,,,
Premium eka-300 Bread Improver 500gm,,1046,8966000046801,,0,0,520.0,,1,0,0,0,1,,,,,,
Express Power Detergent 1000 gm ,,1047,8886950012148,,0,0,420.0,,1,0,0,0,1,,,,,,
Brite Detergent 1000 gm,,1048,8886950011066,,0,0,550.0,,1,0,0,0,1,,,,,,
ASPINE Matic Detergent 1000 gm,,1049,769503510101,,0,0,480.0,,1,0,0,0,1,,,,,,
ASPINE Original Detergent 1000 gm,,1050,769503510026,,0,0,450.0,,1,0,0,0,1,,,,,,
ARIEL ORIGINAL Detergent 1000 gm,,1051,8001090348319,,0,0,600.0,,1,0,0,0,1,,,,,,
Lumer Lemon 600gm,,1052,769503510200,,0,0,130.0,,1,0,0,0,1,,,,,,
Lumer Original 600gm,,1053,769503510248,,0,0,130.0,,1,0,0,0,1,,,,,,
Bonus TRISTAR 1000gm,,1054,8886950013848,,0,0,200.0,,1,0,0,0,1,,,,,,
Baby Wipes Nanna Munna 80 Pcs,,1055,5559666888873,,0,0,150.0,,1,0,0,0,1,,,,,,
Baby Tender Baby Wipes 80 Pcs,,1056,6922386800262,,0,0,80.0,,1,0,0,0,1,,,,,,
Pampers Baby Wipes 52 Pcs,,1057,nocode,,0,0,300.0,,1,0,0,0,1,,,,,,
Dettol Wipes 72 Pcs,,1058,8993560027544,,0,0,200.0,,1,0,0,0,1,,,,,,
BAKE PARLOR TWISTED MACARONI 400g,,1059,1358946648992,,0,0,200.0,,1,0,0,0,1,,,,,,
BAKE PARLOR SHELL MACARONI 400g,,1060,1358946339012,,0,0,200.0,,1,0,0,0,1,,,,,,
TRI-CRCLE China Lock 20mm,,1061,nocode,,0,0,130.0,,1,0,0,0,1,,,,,,
TRI-CRCLE China Lock 32mm,,1062,nocode,,0,0,240.0,,1,0,0,0,1,,,,,,
TRI-CRCLE China Lock 38mm,,1063,nocode,,0,0,255.0,,1,0,0,0,1,,,,,,
TRI-CRCLE China Lock 50mm,,1064,nocode,,0,0,380.0,,1,0,0,0,1,,,,,,
TRI-CRCLE China Lock 63mm,,1065,nocode,,0,0,570.0,,1,0,0,0,1,,,,,,
AZAD ISLAM LOCK 2 Inch,,1066,nocode,,0,0,625.0,,1,0,0,0,1,,,,,,
SHENGLI CPP-350 50MM,,1067,6972820011174,,0,0,455.0,,1,0,0,0,1,,,,,,
NEWOHV HEAVY DUTY LOCK 60mm,,1068,nocode,,0,0,450.0,,1,0,0,0,1,,,,,,
TOSHIBA AA Size 1.5V Battery 1 Pcs,,1069,43297013285,,0,0,30.0,,1,0,0,0,1,,,,,,
TOSHIBA C Size 1.5V Battery 1 Pcs,,1070,4904530582363,,0,0,80.0,,1,0,0,0,1,,,,,,
TOSHIBA Carbon Zinc Battery 1 Pcs,,1071,4904530591952,,0,0,130.0,,1,0,0,0,1,,,,,,
TOSHIBA AAA Size 1.5V Battery 1 Pcs,,1072,4904530584923,,0,0,30.0,,1,0,0,0,1,,,,,,
Power Plus Heavy Duty 9 Volts,,1073,6924429879129,,0,0,100.0,,1,0,0,0,1,,,,,,
Hashmi KAJAL 4.5gm Approx,Beauty,1074,8961100318001,,0,0,100.0,,1,0,0,0,1,,,,,,
Angel Baby-dry Wipes Extra Large 110 Pcs,,1075,couldnotscan,,0,0,120.0,,1,0,0,0,1,,,,,,
Lemon Max DISHWASH BAR 3 in 1 265 gm,,1076,8886950072203,,0,0,55.0,,1,0,0,0,1,,,,,,
Butterfly LONG ULTRA THIN Napkins XXL 16 Pcs,,1077,8964000043455,,0,0,390.0,,1,0,0,0,1,,,,,,
always EXTRA LONG ULTRA THIN Pads 7 Pcs,,1078,4015400205258,,0,0,350.0,,1,0,0,0,1,,,,,,
always LONG MAXI THICK Pads 9 Pcs,,1079,4015400417491,,0,0,350.0,,1,0,0,0,1,,,,,,
Flora MAXI THICK Pads XXL 16 Pcs,,1080,8964003102180,,0,0,300.0,,1,0,0,0,1,,,,,,
always EXTRA LONG MAXI THICK Pads 8 Pcs,,1081,4015400457848,,0,0,350.0,,1,0,0,0,1,,,,,,
spotfree Maxi SUPER LONG Pads 7 Pcs,,1082,1916152061907,,0,0,200.0,,1,0,0,0,1,,,,,,
TIBET Deluxe Beauty Soap Standard Size 70gm ,,1083,8964001024019,,0,0,50.0,,1,0,0,0,1,,,,,,
New BONUS TRISTAR 250gm,Detergents,1084,8886950013756,,0,0,50.0,,1,0,0,0,1,,,,,,
NEW Treet CARBON DOUBLE EDGE BLADE 10 Pcs,,1085,7398222201439,,0,0,40.0,,1,0,0,0,1,,,,,,
Treet PLATINUM DOUBLE EDGE BLADE 10 Pcs,,1086,7398220003295,,0,0,90.0,,1,0,0,0,1,,,,,,
Gillete 7 o'CLOCK SharpEdge Blade 5 Pcs,,1087,3014260316259,,0,0,90.0,,1,0,0,0,1,,,,,,
FOOTER CLING FILM 30m APPROX,,1088,686003334214,,0,0,240.0,,1,0,0,0,1,,,,,,
DIAMOND Aluminium Foil (7.62m x 45.7cm),,1089,10900100878,,0,0,470.0,,1,0,0,0,1,,,,,,
WRAP ALL CLING FILM 30CM,,1090,nocode,,0,0,300.0,,1,0,0,0,1,,,,,,
ROCKET SCOTCH TAPE 3 INCH WIDE 25YDS,,1091,nocode,,0,0,90.0,,1,0,0,0,1,,,,,,
ROCKET SCOTCH TAPE 1 INCH WIDE,,1092,nocode,,0,0,150.0,,1,0,0,0,1,,,,,,
INDEX SCOTCH TAPE Standard,,1093,nocode,,0,0,10.0,,1,0,0,0,1,,,,,,
HARPIC FLORAL BATHROOM CLEANER 500ml,Cleaning,1094,8961101230586,,0,0,425.0,,1,0,0,0,1,,,,,,
HARPIC ORIGINAL BATHROOM CLEANER 500ml,,1095,6001106114626,,0,0,425.0,,1,0,0,0,1,,,,,,
HARPIC ORIGINAL BATHROOM CLEANER 250ml,,1096,6001106114619,,0,0,195.0,,1,0,0,0,1,,,,,,
Lemon Max DISHWASH LIQUID 275ml,,1097,8886950096162,,0,0,150.0,,1,0,0,0,1,,,,,,
Lemon Max DISHWASH LIQUID 170ml,,1098,8886950085234,,0,0,60.0,,1,0,0,0,1,,,,,,
Vim DISHWASH ACTIVE GEL Lemon 250ml,,1099,8961014237719,,0,0,185.0,,1,0,0,0,1,,,,,,
Vim DISHWASH ACTIVE GEL Lime 250ml,,1100,8961014237726,,0,0,185.0,,1,0,0,0,1,,,,,,
SUNSHINE LUDO,games,1101,nocode,,0,0,300.0,,1,0,0,0,1,,,,,,
Haider Ludo MEDIUM SIZE,games,1102,nocode,,0,0,340.0,,1,0,0,0,1,,,,,,
Haider Ludo LARGE SIZE,games,1103,nocode,,0,0,510.0,,1,0,0,0,1,,,,,,
Ludo LARGE SIZE,games,1104,nocode,,0,0,520.0,,1,0,0,0,1,,,,,,
Number Candles 0-9,festival,1105,12710901,,0,0,50.0,,1,0,0,0,1,,,,,,
Number Candles 0-9 variant,festival,1106,6931521574135,,0,0,50.0,,1,0,0,0,1,,,,,,
Birthday Candle 1-4,festival,1107,6682838966655,,0,0,50.0,,1,0,0,0,1,,,,,,
Happy Birthday Candle 1-8,festival,1108,6931521574135,,0,0,50.0,,1,0,0,0,1,,,,,,
Comfrey Adult Diapers Medium 10 Pcs,Diapers,1109,6935652885238,,0,0,920.0,,1,0,0,0,1,,,,,,
Comfrey Adult Diapers Large 10 Pcs,Diapers,1110,6935652885245,,0,0,980.0,,1,0,0,0,1,,,,,,
Cup Kake Strawberry Jam 20g,Cakes,1111,8961101787578,,0,0,20.0,,1,0,0,0,1,,,,,,
Cup Kake Chocolate 21.5g,Cakes,1112,8961101787608,,0,0,20.0,,1,0,0,0,1,,,,,,
Bisconno COCOMO Strawberry 10.2 gm,Biscuits,1113,8964001071501,,0,0,10.0,,1,0,0,0,1,,,,,,
Bisconno COCOMO Chocolate 13.8 gm,Biscuits,1114,870572002548,,0,0,10.0,,1,0,0,0,1,,,,,,
CandyLand JUNIOR PUFFS Marshmallow rainbow 7.5gm,,1115,couldnotscan,,0,0,10.0,,1,0,0,0,1,,,,,,
CandyLand SOUR ABC Jelly 8gm,,1116,couldnotscan,,0,0,10.0,,1,0,0,0,1,,,,,,
CandyLand ABC Jelly 7gm,,1117,couldnotscan,,0,0,5.0,,1,0,0,0,1,,,,,,
CandyLand Chilli Mili Jelly 7gm,,1118,couldnotscan,,0,0,5.0,,1,0,0,0,1,,,,,,
CandyLand Sonnet Chocolate with Peanut and Fudge 8gm,Chocolate,1119,couldnotscan,,0,0,10.0,,1,0,0,0,1,,,,,,
CandyLand NOW Chocolate with Fudge and Caramel 15gm,Chocolate,1120,couldnotscan,,0,0,10.0,,1,0,0,0,1,,,,,,
Bisconni Novita bites TUTTI FRUTTI 65gm,Biscuits,1121,8964001436508,,0,0,50.0,,1,0,0,0,1,,,,,,
Bisconni COCOMO MILK CREAM 54.4gm,Biscuits,1122,8961102508783,,0,0,60.0,,1,0,0,0,1,,,,,,
LU Wheatable Sugar Free Digestive Biscuits,Biscuits,1123,8961003011849,,0,0,90.0,,1,0,0,0,1,,,,,,
Bisconni DAYDREAM COFFEE COOKIES WITH CHOCOLATE 150gm,Biscuits,1124,8961102508356,,0,0,150.0,,1,0,0,0,1,,,,,,
 Fruit-tella Strawberry9 Pcs 32.4gm,,1125,6921211103547,,0,0,120.0,,1,0,0,0,1,,,,,,
CandyLand party pack Chilli Mili Jelly 42gm,,1126,couldnotscan,,0,0,50.0,,1,0,0,0,1,,,,,,
CandyLand party pack ABC Jelly 42gm,,1127,couldnotscan,,0,0,50.0,,1,0,0,0,1,,,,,,
kpf Taaj Mewa ,,1128,couldnotscan,,0,0,5.0,,1,0,0,0,1,,,,,,
LU MiLCOWLU DOUBLE MILK SANDWICH 22.5gm,,1129,couldnotscan,,0,0,15.0,,1,0,0,0,1,,,,,,
Cadbury PERK 8gm,Chocolate,1130,7622201748449,,0,0,10.0,,1,0,0,0,1,,,,,,
CandyLand Paradise Chocolate With Coconut 8gm,Chocolate,1131,couldnotscan,,0,0,10.0,,1,0,0,0,1,,,,,,
Bisconni Chocolate Cake Bar 9gm,Chocolate,1132,couldnotscan,,0,0,10.0,,1,0,0,0,1,,,,,,
Bisconni Sugar Sprinkled Coconut Biscuits 18.8gm,Biscuits,1133,8961102507540,,0,0,15.0,,1,0,0,0,1,,,,,,
Bisconni PANDA POWER ENERGY BUSCUITS 20gm,Biscuits,1134,8961102508059,,0,0,150.0,,1,0,0,0,1,,,,,,
LU BAKERI Nankhatai 51.2gm,Biscuits,1135,8961003021763,,0,0,40.0,,1,0,0,0,1,,,,,,
Tasteland Butter Maza Butter Cookies 35gm,Biscuits,1136,8964000766378,,0,0,250.0,,1,0,0,0,1,,,,,,
Peek Freans Smile CHOCOLATE DONUT CAKE 39gm,Cakes,1137,8964002758890,,0,0,50.0,,1,0,0,0,1,,,,,,
Peek Freans Smile STRAWBERRY DONUT CAKE 39gm,Cakes,1138,8964002758913,,0,0,50.0,,1,0,0,0,1,,,,,,
Peek Freans Sooper SoftBakes PLAIN CAKE 31gm,Cakes,1139,8964002758838,,0,0,30.0,,1,0,0,0,1,,,,,,
Peek Freans Sooper Chocolate Biscuit 69.4gm,Biscuits,1140,8964002758999,,0,0,40.0,,1,0,0,0,1,,,,,,
Peek Freans Chocolate Sandwich Biscuit 80gm,Biscuits,1141,8964002759255,,0,0,40.0,,1,0,0,0,1,,,,,,
Peek Freans Party Pik Biscuit 61.1gm,Biscuits,1142,8964002527496,,0,0,40.0,,1,0,0,0,1,,,,,,
Peek Freans RIO STRAWBERRY Biscuit 70gm,Biscuits,1143,8964002759095,,0,0,40.0,,1,0,0,0,1,,,,,,
Peek Freans RIO FRUITY TREAT Biscuit 66.4gm,Biscuits,1144,8964002759828,,0,0,40.0,,1,0,0,0,1,,,,,,
Peek Freans Gluco Biscuit 72.8gm,Biscuits,1145,8964002758760,,0,0,40.0,,1,0,0,0,1,,,,,,
LU ZEERA Plus Biscuit 64.8gm,Biscuits,1146,8961003021022,,0,0,40.0,,1,0,0,0,1,,,,,,
LU PRINCE chocolate Biscuit 57.6gm,Biscuits,1147,8961003612022,,0,0,40.0,,1,0,0,0,1,,,,,,
LU Gala EGG BISCUIT 56.1gm,Biscuits,1148,couldnotscan,,0,0,30.0,,1,0,0,0,1,,,,,,
LU TUC Biscuit 48.1gm,Biscuits,1149,8961003020216,,0,0,40.0,,1,0,0,0,1,,,,,,
LU BAKERI BISTIKS LEMON FLAVOUR 45.6gm,Biscuits,1150,8961003024016,,0,0,40.0,,1,0,0,0,1,,,,,,
LU Candi Biscuit 63.8gm,Biscuits,1151,8961003020315,,0,0,40.0,,1,0,0,0,1,,,,,,
LU PRINCE chocolate covered Biscuit 20gm,Biscuits,1152,8961003612428,,0,0,20.0,,1,0,0,0,1,,,,,,
Continental OREO CHOCOLATE CREAM Biscuit 38gm,Biscuits,1153,couldnotscan,,0,0,30.0,,1,0,0,0,1,,,,,,
Bisconni Chocolatto Biscuit 34.5gm,Biscuits,1154,8961102508042,,0,0,30.0,,1,0,0,0,1,,,,,,
bikiya TUX PREMIUM TISSUES 2Ply 550 Pcs ,,1155,8964001141495,,0,0,390.0,,1,0,0,0,1,,,,,,
King TISSUES Star 100 Pcs,,1156,9142455885854,,0,0,75.0,,1,0,0,0,1,,,,,,
ROSE PETAL Maxob Toilet Roll ,,1157,8961006020015,,0,0,110.0,,1,0,0,0,1,,,,,,
bikiya TUX TOILET ROLL ,,1158,8964001141112,,0,0,70.0,,1,0,0,0,1,,,,,,
TOP TISSUES 200 Pcs,,1159,9142454554553,,0,0,80.0,,1,0,0,0,1,,,,,,
Papia Deodorant TISSUES 2Ply 550 Pcs,,1160,6224007974698,,0,0,550.0,,1,0,0,0,1,,,,,,
King TISSUES Flower 100 Pcs,,1161,9142455885854,,0,0,75.0,,1,0,0,0,1,,,,,,
ROSE PETAL MULTICOLOR 2 PLY 550 Pcs,,1162,8961006010054,,0,0,280.0,,1,0,0,0,1,,,,,,
ROSE PETAL POP-UP 2 PLY 550 Pcs,,1163,8961006040044,,0,0,210.0,,1,0,0,0,1,,,,,,
ROSE PETAL LUXURY 3 PLY 210 Pcs,,1164,8961006010016,,0,0,200.0,,1,0,0,0,1,,,,,,
Comfrey ADULT Diaper XL 10 Pcs,Diapers,1165,6935652885252,,0,0,990.0,,1,0,0,0,1,,,,,,
Nani Caramel with Nouget Chocolate 17g,Sweets,1166,6261149143193,,0,0,30.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK CLASSIC Chocolate10g,Sweets,1167,7622201724870,,0,0,30.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK BUBBLY Chocolate 20g,Sweets,1168,7622201820947,,0,0,70.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK CLASSIC Chocolate 20g,Sweets,1169,7622201725181,,0,0,50.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK BUBBLY Chocolate 13.5g,Sweets,1170,7622201725341,,0,0,40.0,,1,0,0,0,1,,,,,,
Cadbury DAIRY MILK CLASSIC Chocolate 45g,Sweets,1171,7622201823450,,0,0,100.0,,1,0,0,0,1,,,,,,
